Accident_ID,Date,Time,Weather,Road_Conditions,Severity,Latitude,Longitude
938,2023-01-07,10:00:00,Snow,Dry,Moderate,41.31439045248399,-82.52287536225734
939,2023-01-28,19:00:00,Snow,Wet,Minor,34.94200866312113,-96.57500566267149
940,2023-01-13,15:00:00,Snow,Dry,Minor,38.61213180411403,-114.68649399722376
941,2023-01-26,02:00:00,Rain,Wet,Severe,36.19244176549765,-115.4823100425089
942,2023-02-01,02:00:00,Hail,Dry,Severe,38.433424020126346,-103.62775229606939
943,2023-02-04,01:00:00,Fog,Icy,Minor,39.211363106814915,-84.2494299842069
944,2023-02-05,16:00:00,Hail,Wet,Moderate,40.63793442965761,-87.56971980614063
945,2023-01-25,11:00:00,Hail,Wet,Severe,35.651370174084825,-84.08955651908653
946,2023-01-29,22:00:00,Snow,Snowy,Moderate,34.08796662926785,-95.7574305730108
947,2023-02-01,19:00:00,Rain,Snowy,Moderate,35.09508504055046,-99.0714430879139
948,2023-01-10,19:00:00,Clear,Dry,Moderate,41.20014913478484,-111.65954135162978
949,2023-01-05,06:00:00,Rain,Wet,Minor,40.99112062050012,-103.8877115947996
950,2023-01-25,09:00:00,Hail,Dry,Moderate,38.779304817362465,-99.33716725452337
951,2023-01-18,15:00:00,Rain,Icy,Minor,38.804134883469224,-114.19018152377646
952,2023-02-09,21:00:00,Snow,Snowy,Minor,39.32029339637005,-108.51368603341791
953,2023-01-09,18:00:00,Clear,Dry,Moderate,35.4029702289876,-92.27631235525924
954,2023-01-17,00:00:00,Snow,Dry,Moderate,41.31529556739968,-86.36648608771483
955,2023-01-17,12:00:00,Clear,Snowy,Moderate,37.350164199136586,-75.07105701010317
956,2023-02-08,23:00:00,Hail,Wet,Moderate,37.06510822599598,-77.87612675222702
957,2023-01-30,14:00:00,Clear,Dry,Minor,38.1513416422627,-90.36969641998677
958,2023-01-30,13:00:00,Clear,Snowy,Moderate,34.37572773420044,-99.8863337083549
959,2023-02-01,15:00:00,Clear,Wet,Moderate,35.33026695004864,-90.644373317546
960,2023-01-21,14:00:00,Rain,Icy,Minor,39.90426893141096,-84.21698042255002
961,2023-02-01,18:00:00,Rain,Snowy,Severe,34.66238934340101,-112.91154379029435
962,2023-01-20,01:00:00,Hail,Dry,Severe,38.82521687573111,-100.37408974305961
963,2023-01-29,15:00:00,Clear,Icy,Minor,35.96279287745057,-81.88850171766846
964,2023-02-09,18:00:00,Fog,Wet,Severe,37.114364912335816,-101.49518306687911
965,2023-02-10,10:00:00,Hail,Wet,Minor,36.3095498941656,-93.40949233723097
966,2023-01-31,17:00:00,Clear,Snowy,Moderate,36.84538173171959,-92.72591748292548
967,2023-01-04,19:00:00,Clear,Snowy,Moderate,39.75236724147396,-110.06752111525351
968,2023-01-26,07:00:00,Rain,Snowy,Severe,36.3769737249854,-102.4238760089516
969,2023-02-09,23:00:00,Hail,Wet,Moderate,38.531237122375174,-103.61601458409692
970,2023-01-29,03:00:00,Clear,Icy,Severe,37.8084032175928,-116.87354153312121
971,2023-02-01,08:00:00,Clear,Wet,Severe,39.30936932290118,-116.95975415267172
972,2023-02-02,16:00:00,Hail,Dry,Moderate,41.494637914598066,-82.23702712194174
973,2023-02-07,11:00:00,Fog,Wet,Moderate,39.860576777682,-106.25795517116907
974,2023-01-16,05:00:00,Hail,Dry,Severe,35.71952302872605,-95.72261305173093
975,2023-01-07,12:00:00,Hail,Icy,Moderate,34.249465080490275,-105.15480033568275
976,2023-01-02,18:00:00,Fog,Snowy,Minor,36.0981123543986,-77.55079246004036
977,2023-01-22,12:00:00,Hail,Snowy,Moderate,38.760623445602036,-106.85023936877172
978,2023-01-14,18:00:00,Clear,Wet,Moderate,34.411406507874005,-99.5247570522258
979,2023-02-04,19:00:00,Hail,Snowy,Minor,37.97092997760989,-80.47259922916211
980,2023-01-05,16:00:00,Fog,Icy,Moderate,38.774742791335115,-81.79685662795222
981,2023-02-09,13:00:00,Snow,Snowy,Moderate,36.673951126535684,-109.99763903261008
982,2023-02-05,00:00:00,Hail,Wet,Severe,40.167297629966576,-83.48633767878445
983,2023-01-15,12:00:00,Rain,Icy,Moderate,34.85278602507017,-98.29796387027062
984,2023-02-06,16:00:00,Clear,Dry,Moderate,34.60110225388647,-97.23233850032972
985,2023-01-31,11:00:00,Clear,Wet,Minor,39.825510049628825,-112.26036118611442
986,2023-02-05,05:00:00,Rain,Dry,Severe,37.96393052964959,-114.53413490844363
987,2023-02-04,20:00:00,Rain,Icy,Severe,39.50721917142189,-86.6986098001281
988,2023-01-07,21:00:00,Hail,Wet,Severe,37.47861870882997,-96.6521704487221
989,2023-01-24,23:00:00,Rain,Wet,Moderate,35.97121626591286,-99.21541978754728
990,2023-02-03,10:00:00,Snow,Icy,Severe,40.5528185413936,-86.63114616794694
991,2023-01-14,08:00:00,Fog,Snowy,Minor,40.39532703175183,-85.08294534338228
992,2023-01-19,05:00:00,Rain,Wet,Severe,39.557571766835416,-111.1669487902178
993,2023-02-04,01:00:00,Rain,Wet,Minor,36.1771610978397,-91.76031857246143
994,2023-01-01,15:00:00,Snow,Dry,Severe,38.7218453349527,-112.17977446205953
995,2023-02-09,08:00:00,Clear,Snowy,Severe,36.88779117552021,-85.69087130075104
996,2023-01-21,18:00:00,Clear,Dry,Minor,34.732656586613075,-89.750928280513
997,2023-01-30,05:00:00,Hail,Dry,Severe,41.338508603697946,-76.8655712934113
998,2023-01-12,04:00:00,Snow,Snowy,Severe,35.09454904735169,-115.0348052966739
999,2023-01-30,02:00:00,Fog,Snowy,Severe,41.60189883056642,-115.54664699049606
1000,2023-01-05,17:00:00,Fog,Icy,Moderate,37.56804618366365,-105.8659557881924
